task_id,run_timestamp,category,url,url_domain,instruction,instruction_length,status,latency_seconds,steps_taken,steps_budget,steps_utilization_pct,retry_count,llm_model,llm_provider,llm_calls,total_thought_chars,final_answer,final_answer_length,avg_step_latency_seconds,max_step_latency_seconds,error_code,error_label,error_hint,error_message,has_captcha_signal,has_auth_signal,has_timeout_signal,has_bot_block_signal,failure_root,task_validity_code,task_validity_reason,task_validity_confidence,url_http_status,url_probe_note
task_0098,2026-06-27T08:56:19.485194+00:00,DELETE,https://www.wikihow.com/Main-Page,www.wikihow.com,"Log in to your wikiHow account, create a test draft titled “Temporary Guide for Testing,” then delete the draft and confirm its removal from your drafts list.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",295,FAILED,449.94,11,20,55.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,11,22829,"I was unable to complete the task because repeated attempts to log into wikiHow using the provided placeholder credentials failed; the login modal persisted on the main page. Therefore, I could not create or delete any drafts as required by the user request.",258,40.9,40.9,Security_CaptchaFailed,CAPTCHA wall,Integrate 2captcha / CapSolver webhook,None,True,True,False,False,FRAMEWORK_LIMIT,Framework_NoFileHandling,browser-use has no file download/upload pipeline,0.95,200,
task_0099,2026-06-27T09:04:04.869211+00:00,DELETE,https://www.bbcgoodfood.com,www.bbcgoodfood.com,"Log in, create a “Quick Pasta” recipe collection and add 3 pasta recipes, then delete the recipe collection and confirm it is gone
Only use https://www.bbcgoodfood.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",277,FAILED,505.73,10,20,50.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,10,20557,"I was unable to complete the task because repeated attempts to log in to bbcgoodfood.com were blocked by a FortiGuard Intrusion Prevention page. This external security measure prevents me from accessing the necessary login interface or performing any actions on the website as requested. Therefore, I could not log in, create a 'Quick Pasta' recipe collection, add 3 recipes, or delete it.",389,50.6,50.6,Auth_CredentialInjectionFailed,Auth wall — no credentials,Pre-inject session cookies or use secrets vault,None,False,True,False,False,FRAMEWORK_LIMIT,Framework_NoFileHandling,browser-use has no file download/upload pipeline,0.95,200,
task_0100,2026-06-27T09:12:45.917229+00:00,DELETE,https://www.wikihow.com/Main-Page,www.wikihow.com,"Post a test comment in the wikiHow discussion forum about guide improvements, and then delete the comment, ensuring it no longer appears.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",274,SUCCESS,571.47,15,20,75.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,15,30622,"I was unable to complete the request because I could not successfully log into the wikiHow discussion forum using the provided credentials. Despite multiple attempts, the login modal persisted, preventing access to post or delete comments about guide improvements. The task requires successful authentication which was not achieved.",332,38.1,38.1,,,,,False,True,False,False,,VALID,,1.0,200,
task_0101,2026-06-27T09:22:32.840109+00:00,UPDATE,https://www.nasdaq.com,www.nasdaq.com,"Log in, create a personalized watchlist, then access your personalized watchlist and update it by adding ""Tesla"" and ""Alphabet Inc."" to reflect your current interests.
Only use http://nasdaq.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this si",303,SUCCESS,1031.8,20,20,100.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,20,52666,"The task of logging in, creating a personalized watchlist, and adding specific stocks has not been fully completed due to reaching the maximum step limit and encountering execution issues during symbol addition.

**Progress Summary:**
1. **Navigation:** Successfully navigated to https://www.nasdaq.com.
2. **Login:** Login credentials were provided and an attempt was made via JavaScript evaluation; however, authentication success remains uncertain as the page still displayed login elements.
3. **Watchlist Access:** Successfully navigated to the Watchlist section and accessed the symbol editing interface.
4. **Symbol Addition:** The symbol ""TSLA"" was successfully typed into the input field [8856]. However, the subsequent click action failed to add this symbol or proceed to add ""Alphabet Inc."" (the last action clicked a button labeled 'Previous').

The required symbols (""Tesla"" and ""Alphabet Inc."") were not both successfully added to the watchlist.",959,51.6,51.6,,,,,False,True,False,False,,VALID,,1.0,200,
task_0102,2026-06-27T09:40:01.963386+00:00,UPDATE,https://www.wikihow.com/Main-Page,www.wikihow.com,"Log in to your wikiHow account and update your profile by adding a new biography that highlights your recent how-to contributions.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",267,FAILED,572.99,15,20,75.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,15,27350,"I was unable to complete the task of logging into wikiHow and updating my profile biography. Despite multiple attempts using the provided username ({wikihow.com_username}) and password ({wikihow.com_password}), I remained stuck in a persistent login modal loop on https://www.wikihow.com/Main-Page#wh-dialog-login. Authentication could not be established, which prevents access to profile settings required for updating the biography.",434,38.2,38.2,Auth_CredentialInjectionFailed,Auth wall — no credentials,Pre-inject session cookies or use secrets vault,None,False,True,False,False,FRAMEWORK_LIMIT,Framework_NoFileHandling,browser-use has no file download/upload pipeline,0.95,200,
task_0103,2026-06-27T09:49:59.690481+00:00,UPDATE,https://www.apa.org,www.apa.org,"Modify your APA account’s newsletter preferences to switch from bi-weekly updates to monthly summaries.
Only use http://apa.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",236,FAILED,753.63,20,20,100.0,2,google/gemma-4-E4B-it,local/gemma-4-E4B-it,20,37293,"I have reached the maximum step limit while attempting to complete the task. I successfully navigated to the APA SSO login page and entered credentials for {apa.org_username}. However, due to reaching max steps before successfully logging in and navigating to newsletter preferences, I could not complete the modification from bi-weekly to monthly summaries as requested. The task is incomplete.",395,37.7,37.7,Logic_AgentLoopOrHallucination,LLM reasoning failure,Increase model size or add step validator,None,False,True,False,False,FRAMEWORK_LIMIT,Framework_NoFileHandling,browser-use has no file download/upload pipeline,0.95,200,
task_0104,2026-06-27T10:02:48.523529+00:00,UPDATE,https://www.wikihow.com/Main-Page,www.wikihow.com,"Create a draft for “How to Develop a Morning Routine” on wikiHow, and update the draft with an additional final step.
Only use http://wikihow.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",254,SUCCESS,862.34,19,20,95.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,19,37727,"I was unable to complete the request to create a draft for “How to Develop a Morning Routine” on wikiHow.com and add a final step. Despite navigating to https://www.wikihow.com/Main-Page and attempting multiple searches ('create new guide') from both the main page and the contribution page, I could not locate a direct link or interface required to begin drafting a new guide within the site's structure.

All actions were confined strictly to http://wikihow.com as requested.",477,45.4,45.4,,,,,False,True,False,False,,VALID,,1.0,200,
task_0105,2026-06-27T10:17:26.369071+00:00,UPDATE,https://www.radiotimes.com,www.radiotimes.com,"Log in to your Radiotimes newsletter subscription portal and update your email preferences to receive only UK entertainment news, then verify the confirmation message.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from thi",307,SUCCESS,622.98,16,20,80.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,16,30906,"I was unable to complete the task of logging in and updating email preferences for UK entertainment news. Despite navigating back to http://radiotimes.com multiple times, every attempt to access the login portal resulted in a persistent 'Connection reset' error on the authentication subdomain (auth.radiotimes.com). Therefore, I could not perform the required login or preference update.",388,38.9,38.9,,,,,True,True,False,False,,VALID,,1.0,200,
task_0106,2026-06-27T10:28:04.664051+00:00,UPDATE,https://www.radiotimes.com,www.radiotimes.com,"If an account/profile section is available, update your settings to receive personalized recommendations for evening TV shows.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",266,SUCCESS,129.18,4,20,20.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,4,5949,"I encountered a critical connection error (ERR_CONNECTION_RESET) while attempting to navigate to the authentication page of radiotimes.com after clicking 'Sign in'. Due to this network issue, I was unable to log in or update your settings for personalized evening TV show recommendations. The task could not be completed successfully.",334,32.3,32.3,,,,,False,True,False,True,,VALID,,1.0,200,
task_0107,2026-06-27T10:30:29.061422+00:00,UPDATE,https://www.radiotimes.com,www.radiotimes.com,"Access your Radiotimes account and update your saved TV schedules by switching the default time format from 12-hour to 24-hour, confirming the change afterward.
Only use http://radiotimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",300,SUCCESS,285.74,7,20,35.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,7,12915,"I was unable to complete the task of updating the TV schedule time format because repeated attempts to access or log into Radiotimes resulted in connection reset errors and ultimately landed on a FortiGuard Intrusion Prevention block page on their authentication subdomain (auth.radiotimes.com). This external security measure prevents me from accessing account settings required to change the time format from 12-hour to 24-hour, despite adhering strictly to using only radiotimes.com.",486,40.8,40.8,,,,,False,True,False,False,,VALID,,1.0,200,
task_0108,2026-06-27T10:35:30.084576+00:00,UPDATE,https://www.wikihow.com/Main-Page,www.wikihow.com,"Log in, create a draft for “How to Improve Your Remote Work Setup”, then edit your draft article by logging in and going to My Profile > My Drafts and looking for “How to Improve Your Remote Work Setup” to add a new section on ergonomic workspace tips, then save the changes with an edit summary.
Onl",433,FAILED,842.88,20,20,100.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,20,46043,"The task required logging into wikiHow, creating a draft titled “How to Improve Your Remote Work Setup”, navigating to My Drafts, adding an ergonomic workspace tips section, and saving it. 

**Progress Achieved:**
1. Successfully navigated to https://www.wikihow.com/Main-Page.
2. Successfully logged into wikiHow using provided credentials.
3. Successfully navigated to the User Profile page.

**Task Not Completed:**
The core requirements—creating the specific draft article (“How to Improve Your Remote Work Setup”), accessing 'My Drafts', editing it with new content, and saving changes—were not completed. Attempts to locate a clickable link for 'My Drafts' on the profile page were unsuccessful due to site structure or feature restrictions encountered during this session.

The task could not be completed within the allowed steps.",838,42.1,42.1,Logic_AgentLoopOrHallucination,LLM reasoning failure,Increase model size or add step validator,None,False,True,False,False,FRAMEWORK_LIMIT,Framework_NoFileHandling,browser-use has no file download/upload pipeline,0.95,200,
task_0109,2026-06-27T10:49:48.476419+00:00,FILE_MANIPULATION,https://www.worldbank.org/ext/en/home,www.worldbank.org,"Find and download a PDF report from the ""Research"" section that discusses global economic trends, confirming that the file name includes ""Economic.""
Only use http://worldbank.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",287,SUCCESS,838.07,20,20,100.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,20,41543,"The task was not fully completed. I was unable to find and download a PDF report from the ""Research"" section of worldbank.org that discusses global economic trends and whose filename includes ""Economic."" Despite multiple attempts to navigate through search results and return to higher-level pages, I could not locate this specific document within the allowed domain (http://worldbank.org). The current page is the World Bank homepage, and no such file was downloaded.",468,41.9,41.9,,,,,False,False,False,False,,VALID,,1.0,200,
task_0110,2026-06-27T11:04:01.897168+00:00,FILE_MANIPULATION,https://www.bbcgoodfood.com,www.bbcgoodfood.com,"From the ""Classic Beef Stew"" recipe page, print the recipe to a PDF file and extract a textual list of the ingredients included.
Only use https://www.bbcgoodfood.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",275,FAILED,305.37,12,20,60.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,7,12382,"The task was not completed because the agent was terminated prematurely after several previous failures. The objective was to go to https://www.bbcgoodfood.com/recipes/classic-beef-stew (or search for it), print the recipe to PDF, and extract a list of ingredients. No information regarding 'Classic Beef Stew' ingredients or a generated PDF was found during this session.",372,25.4,25.4,Data_StaleLayout,DOM element not found,Enable vision fallback; refresh benchmark dataset,None,False,False,False,False,FRAMEWORK_LIMIT,Framework_NoFileHandling,browser-use has no file download/upload pipeline,0.95,200,
task_0111,2026-06-27T11:09:22.506351+00:00,FILE_MANIPULATION,https://www.worldbank.org/ext/en/home,www.worldbank.org,"Search for and download a policy document available in PDF format that focuses on environmental policies.
Only use http://worldbank.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",244,FAILED,479.3,16,20,80.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,11,21112,"The task was terminated as per user instruction due to repeated failures. The goal was to find and download an environmental policy document in PDF format from worldbank.org.

While navigating the World Bank Data360 portal (which is part of worldbank.org), several relevant indicators related to environmental policies were found. However, all immediately visible downloadable files were in CSV format, not PDF format as specifically requested.

Examples of relevant indicators found include:
- Sustainable Governance Indicators: Environmental Policies ([17011])
- Sustainable Governance Indicators: Environmental Policy ([17021])
- Bertelsmann Transformation Index: Environmental policy ([17113])
- Existence of national policy or legislation for plastic waste ([17425])
- CPIA policy and institutions for environmental sustainability rating ([17528])",852,30.0,30.0,Logic_AgentLoopOrHallucination,LLM reasoning failure,Increase model size or add step validator,None,False,False,False,False,FRAMEWORK_LIMIT,Framework_NoFileHandling,browser-use has no file download/upload pipeline,0.95,200,
task_0112,2026-06-27T11:17:37.122377+00:00,FILE_MANIPULATION,https://www.worldbank.org/ext/en/home,www.worldbank.org,"Download the latest annual World Bank report available in PDF format from the ""Publications"" or ""Reports"" section.
Only use http://worldbank.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",253,SUCCESS,343.25,8,20,40.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,8,14303,"I have successfully navigated to the World Bank website and downloaded what appears to be their latest available annual report, 'Global Economic Prospects Report - June 2026', in PDF format as requested.
The downloaded file is available for you to review.",255,42.9,42.9,,,,,False,False,False,False,,VALID,,1.0,200,
task_0113,2026-06-27T11:23:35.712959+00:00,FILE_MANIPULATION,https://www.worldbank.org/ext/en/home,www.worldbank.org,"Search for a research paper on ""Climate Change Adaptation"" published on the site and download the corresponding PDF file.
Only use http://worldbank.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",260,FAILED,712.42,18,20,90.0,0,google/gemma-4-E4B-it,local/gemma-4-E4B-it,17,32603,"I successfully navigated to World Bank's website and located the research paper titled 'Climate Change Adaptation: What Does the Evidence Say ?'. However, despite multiple attempts including clicking identified links and scrolling through the embedded document viewer ([16515]), I was unable to find or trigger a functional mechanism to download the corresponding PDF file. The task could not be fully completed due to limitations in interacting with this specific document viewing interface.",492,39.6,39.6,Data_StaleLayout,DOM element not found,Enable vision fallback; refresh benchmark dataset,None,False,False,False,False,FRAMEWORK_LIMIT,Framework_NoFileHandling,browser-use has no file download/upload pipeline,0.95,200,
